algorithm,pathway_id,precision,recall_at_6_hops,f1_score,path_length_accuracy,hub_node_ratio,mrr,edit_distance,relation_accuracy,predicted_length,ground_truth_length
PageRank-Inverse,indomethacin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
PageRank-Inverse,ruxolitinib_Polycythemia_vera,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,tiaprofenic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,Thiopental_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,pazopanib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,3,6
PageRank-Inverse,calcifediol_Renal_osteodystrophy,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,calcifediol_Hypophosphatemia,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,calcifediol_Rickets,0.6666666666666666,0.5,0.5714285714285715,0.75,0.0,0.0,0.5,0.5,3,4
PageRank-Inverse,vernakalant_Atrial_fibrillation,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,chlorphenamine_Vasomotor_rhinitis,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,cabozantinib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,piroxicam_Rheumatoid_arthritis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
PageRank-Inverse,salicylic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,glipizide_Diabetes_mellitus_type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,tamibarotene_Acute_promyelocytic_leukemia_F,1.0,0.75,0.8571428571428571,0.75,0.3333333333333333,1.0,0.25,1.0,3,4
PageRank-Inverse,fenoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
PageRank-Inverse,loxoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
PageRank-Inverse,doxepin_Anxiety,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,glibenclamide_Diabetes_mellitus_type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,phenobarbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,phenobarbital_Tonic-clonic_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,phenobarbital_Simple_partial_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,risperidone_Autistic_Disorder,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
PageRank-Inverse,salicylsalicylic_acid_Arthritis_Rheumatoid,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,tolazamide_Diabetes_Mellitus_Type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,carbimazole_Hyperthyroidism,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,4,4
PageRank-Inverse,carbimazole_Graves'_disease,0.75,0.75,0.75,1.0,0.5,1.0,0.25,0.3333333333333333,4,4
PageRank-Inverse,lisdexamfetamine_Attention_deficit_hyperactivit,0.4,0.25,0.3076923076923077,0.625,0.2,0.0,0.75,0.5,5,8
PageRank-Inverse,hydrocortisone_Arthritis_Rheumatoid,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
PageRank-Inverse,hydrocortisone_Asthma,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,1.0,3,10
PageRank-Inverse,hydrocortisone_Berylliosis,0.5,0.18181818181818182,0.26666666666666666,0.36363636363636365,0.75,0.0,0.8181818181818182,0.0,4,11
PageRank-Inverse,hydrocortisone_Brain_Edema,0.4,0.18181818181818182,0.25000000000000006,0.4545454545454546,0.4,0.0,0.8181818181818182,0.0,5,11
PageRank-Inverse,hydrocortisone_Bursitis,0.4,0.2,0.26666666666666666,0.5,0.2,0.0,0.8,0.0,5,10
PageRank-Inverse,hydrocortisone_Dermatitis_Atopic,0.5,0.2,0.28571428571428575,0.4,0.5,0.0,0.8,0.0,4,10
PageRank-Inverse,hydrocortisone_Dermatitis_Contact,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.5,3,10
PageRank-Inverse,hydrocortisone_Eye_Diseases,0.5,0.2,0.28571428571428575,0.4,0.25,0.0,0.8,0.0,4,10
PageRank-Inverse,hydrocortisone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
PageRank-Inverse,hydrocortisone_Pemphigus,0.5,0.2,0.28571428571428575,0.4,0.5,0.0,0.8,0.0,4,10
PageRank-Inverse,hydrocortisone_Serum_Sickness,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,naproxen_Arthritis_Rheumatoid,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,promazine_Porphyria_Acute_Intermittent,0.5,0.25,0.3333333333333333,0.5,0.5,0.0,0.75,0.6666666666666666,4,8
PageRank-Inverse,methylprednisolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,methylprednisolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,methylprednisolone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,triamcinolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,triamcinolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,triamcinolone_Lupus_Erythematosus_Systemic,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,1.0,0.6666666666666666,1.0,3,9
PageRank-Inverse,cortisone_acetate_Arthritis_Rheumatoid,0.75,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.75,1.0,0.6666666666666666,1.0,4,9
PageRank-Inverse,cortisone_acetate_Asthma,0.75,0.3,0.4285714285714285,0.4,0.75,1.0,0.7,1.0,4,10
PageRank-Inverse,cortisone_acetate_Lupus_Erythematosus_Systemic,0.75,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.75,1.0,0.6666666666666666,1.0,4,9
PageRank-Inverse,prednisolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,prednisolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,prednisolone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,betamethasone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,betamethasone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,betamethasone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
PageRank-Inverse,prednisone_Angioedema,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
PageRank-Inverse,prednisone_Arthritis_Psoriatic,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Arthritis_Rheumatoid,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
PageRank-Inverse,prednisone_Asthma,0.5,0.18181818181818182,0.26666666666666666,0.36363636363636365,0.75,0.0,0.8181818181818182,0.0,4,11
PageRank-Inverse,prednisone_Autoimmune_Diseases,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Berylliosis,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Dermatitis_Atopic,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,prednisone_Dermatitis_Contact,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
PageRank-Inverse,prednisone_Dermatitis_Exfoliative,0.4,0.5,0.4444444444444445,0.8,0.2,0.0,0.6,0.25,5,4
PageRank-Inverse,prednisone_Hodgkin_Disease,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
PageRank-Inverse,prednisone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
PageRank-Inverse,prednisone_Lymphoma_Follicular,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
PageRank-Inverse,prednisone_Lymphoma_T-Cell_Cutaneous,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Multiple_Sclerosis,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,prednisone_Musculoskeletal_Diseases,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Nephrotic_Syndrome,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,prednisone_Pemphigus,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Psoriasis,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,prednisone_Pulmonary_Eosinophilia,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,prednisone_Rheumatic_Heart_Disease,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.0,5,4
PageRank-Inverse,prednisone_Sarcoidosis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
PageRank-Inverse,prednisone_Serum_Sickness,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
PageRank-Inverse,prednisone_Skin_Diseases,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,prednisone_Tennis_Elbow,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.0,5,4
PageRank-Inverse,prednisone_Thyroiditis,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
PageRank-Inverse,Acebutolol_Hypertension,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.0,4,4
Semantic-Bridging,diflunisal_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,bromocriptine_Hyperprolactinemia,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Semantic-Bridging,amobarbital_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,capecitabine_Malignant_tumor_of_stomach,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,0.5,3,4
Semantic-Bridging,oxaprozin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,regorafenib_Gastrointestinal_stromal_tumor,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Semantic-Bridging,abiraterone_acetate_Malignant_tumor_of_prostate,1.0,0.42857142857142855,0.6,0.4285714285714286,0.6666666666666666,1.0,0.5714285714285714,1.0,3,7
Semantic-Bridging,abiraterone_acetate_Malignant_tumor_of_prostate_2,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
Semantic-Bridging,abiraterone_acetate_Malignant_tumor_of_prostate_4,1.0,0.42857142857142855,0.6,0.4285714285714286,0.6666666666666666,1.0,0.5714285714285714,1.0,3,7
Semantic-Bridging,alfacalcidol_Chronic_Kidney_Disease-Mineral,0.75,0.6,0.6666666666666665,0.8,0.25,1.0,0.4,0.3333333333333333,4,5
Semantic-Bridging,alfacalcidol_Chronic_Kidney_Disease-Mineral_2,0.75,0.6,0.6666666666666665,0.8,0.25,1.0,0.4,0.3333333333333333,4,5
Semantic-Bridging,alfacalcidol_Chronic_Kidney_Disease-Mineral_3,0.75,0.6,0.6666666666666665,0.8,0.25,1.0,0.4,0.3333333333333333,4,5
Semantic-Bridging,Dyphylline_Asthma,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Semantic-Bridging,Tirofiban_Acute_Coronary_Syndrome,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Semantic-Bridging,Cilastatin_Pneumonia_Pneumococcal,0.6,0.75,0.6666666666666665,0.8,0.4,1.0,0.4,0.25,5,4
Semantic-Bridging,Cilastatin_Pneumonia_Bacterial,0.3333333333333333,0.5,0.4,0.6666666666666667,0.5,0.0,0.6666666666666666,0.4,6,4
Semantic-Bridging,Magnesium_salicylate_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,baricitinib_Arthritis_Rheumatoid,0.6666666666666666,0.2857142857142857,0.4,0.4285714285714286,1.0,0.0,0.7142857142857143,1.0,3,7
Semantic-Bridging,Budesonide_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.3333333333333333,4,10
Semantic-Bridging,ketoprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,Tegafur_Stomach_Neoplasms,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,0.5,3,4
Semantic-Bridging,nintedanib_Carcinoma_Non-Small-Cell_Lung,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
Semantic-Bridging,Naloxone_Opioid-Related_Disorders,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,Meclofenamic_acid_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,methyltestosterone_Eunuchism,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Semantic-Bridging,Choline_magnesium_trisalicylate_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,Amantadine_Basal_Ganglia_Diseases,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,Amantadine_Parkinsonian_Disorders,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,methylphenidate_Attention_deficit_hyperactivit,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,1.0,0.4,1.0,3,5
Semantic-Bridging,fosphenytoin_Epilepsy,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.0,3,4
Semantic-Bridging,fosphenytoin_Status_Epilepticus,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.0,4,4
Semantic-Bridging,Nabumetone_Arthritis_Rheumatoid,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,Axitinib_Carcinoma_Renal_Cell,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,3,6
Semantic-Bridging,Aspirin_Arthritis_Rheumatoid,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,imatinib_Gastrointestinal_stromal_tumor,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
Semantic-Bridging,Troglitazone_Diabetes_Mellitus_Type_2,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,0.5,3,4
Semantic-Bridging,dofetilide_Atrial_fibrillation,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,Terfenadine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,0.5,3,4
Semantic-Bridging,Piribedil_Parkinsonism,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,1.0,0.4,1.0,3,5
Semantic-Bridging,dexibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,metharbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,eptacog_alfa_activated_Factor_VII_deficiency,1.0,0.6,0.7499999999999999,0.6,0.0,1.0,0.4,1.0,3,5
Semantic-Bridging,etodolac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,norepinephrine_Low_blood_pressure,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,aripiprazole_Infantile_autism,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,1.0,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,melevodopa_Parkinsonism,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,methoxamine_Low_blood_pressure,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,flurbiprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,Diphenhydramine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,tolmetin_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,sorafenib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
Semantic-Bridging,midostaurin_Mast_cell_leukemia,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,sulfasalazine_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,pegvisomant_Acromegaly,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,4,4
Semantic-Bridging,diclofenac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,sulindac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,sunitinib_Gastrointestinal_stromal_tumor,1.0,0.3,0.4615384615384615,0.30000000000000004,0.6666666666666666,1.0,0.7,1.0,3,10
Semantic-Bridging,sunitinib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
Semantic-Bridging,mephentermine_Low_blood_pressure,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,norethindrone_acetate_Endometriosis,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.5,3,4
Semantic-Bridging,aceclofenac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,methotrexate_Burkitt's_lymphoma,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
Semantic-Bridging,methotrexate_Malignant_tumor_of_lung,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Semantic-Bridging,gabapentin_enacarbil_Restless_legs,0.6,0.75,0.6666666666666665,0.8,0.4,1.0,0.4,0.25,5,4
Semantic-Bridging,ibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,dexamfetamine_Attention_deficit_hyperactivit,1.0,0.42857142857142855,0.6,0.4285714285714286,0.3333333333333333,1.0,0.5714285714285714,1.0,3,7
Semantic-Bridging,tretinoin_Acute_promyelocytic_leukemia_F,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Semantic-Bridging,secobarbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,indomethacin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Semantic-Bridging,ruxolitinib_Polycythemia_vera,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,tiaprofenic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,Thiopental_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,pazopanib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,3,6
Semantic-Bridging,calcifediol_Renal_osteodystrophy,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.3333333333333333,4,4
Semantic-Bridging,calcifediol_Hypophosphatemia,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Semantic-Bridging,calcifediol_Rickets,1.0,0.75,0.8571428571428571,0.75,0.3333333333333333,1.0,0.25,0.5,3,4
Semantic-Bridging,vernakalant_Atrial_fibrillation,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
Semantic-Bridging,chlorphenamine_Vasomotor_rhinitis,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,cabozantinib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Semantic-Bridging,piroxicam_Rheumatoid_arthritis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Semantic-Bridging,salicylic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,glipizide_Diabetes_mellitus_type_2,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,1.0,3,4
Semantic-Bridging,tamibarotene_Acute_promyelocytic_leukemia_F,1.0,0.75,0.8571428571428571,0.75,0.3333333333333333,1.0,0.25,1.0,3,4
Semantic-Bridging,fenoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Semantic-Bridging,loxoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Semantic-Bridging,doxepin_Anxiety,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,glibenclamide_Diabetes_mellitus_type_2,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,1.0,3,4
Semantic-Bridging,phenobarbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,phenobarbital_Tonic-clonic_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,phenobarbital_Simple_partial_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Semantic-Bridging,risperidone_Autistic_Disorder,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
Semantic-Bridging,salicylsalicylic_acid_Arthritis_Rheumatoid,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Semantic-Bridging,tolazamide_Diabetes_Mellitus_Type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Semantic-Bridging,carbimazole_Hyperthyroidism,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,4,4
Semantic-Bridging,carbimazole_Graves'_disease,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.0,4,4
Semantic-Bridging,lisdexamfetamine_Attention_deficit_hyperactivit,0.4,0.25,0.3076923076923077,0.625,0.6,0.0,0.75,0.5,5,8
Semantic-Bridging,hydrocortisone_Arthritis_Rheumatoid,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
Semantic-Bridging,hydrocortisone_Asthma,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,1.0,3,10
Semantic-Bridging,hydrocortisone_Berylliosis,0.5,0.18181818181818182,0.26666666666666666,0.36363636363636365,0.75,0.0,0.8181818181818182,0.0,4,11
Semantic-Bridging,hydrocortisone_Brain_Edema,0.4,0.18181818181818182,0.25000000000000006,0.4545454545454546,0.4,0.0,0.8181818181818182,0.0,5,11
Semantic-Bridging,hydrocortisone_Bursitis,0.4,0.2,0.26666666666666666,0.5,0.4,0.0,0.8,0.0,5,10
Semantic-Bridging,hydrocortisone_Dermatitis_Atopic,0.5,0.2,0.28571428571428575,0.4,0.5,0.0,0.8,0.0,4,10
